"A clown passed a dictionary to me.",dictionary,clown,1
"A clown passed an electric bulb to me.",electric bulb,clown,1
"A human passed a dictionary to me.",human,dictionary,0
"A human passed a camera to me.",camera,human,1
"An actor passed an orange to me.",orange,actor,1
"An actor picked an eraser from a fridge.",eraser,fridge,1
"A human picked a hat from a box.",box,hat,0
"A clown picked a potato from a mouth.",mouth,potato,0
"A human pinned an eraser on a rabbit.",rabbit,eraser,0
"A clown pinned a ticket on a strecher.",ticket,strecher,1
"An actor pinned an apple on a cattle.",apple,cattle,1
"A clown pinned a ladybug on a radio.",radio,ladybug,0
"A human pinned a spider on a fridge.",fridge,spider,0
"An actor pinned an insect on a biscuit.",insect,biscuit,1
"A bee is placed in a sink.",sink,bee,0
"A gun is placed in a hive.",hive,gun,0
"An electric bulb is placed in a mouth.",electric bulb,mouth,1
"A marble is placed in a closet.",marble,closet,1
"A brush is placed in an envelope.",envelope,brush,0
"A sandwich is placed in a rice cooker.",rice cooker,sandwich,0
"A person is placed in a garage.",garage,person,0
"A flower is placed on a refrigerator.",flower,refrigerator,1
"A boot is placed on a ship.",ship,boot,0
"A smartphone is placed on a shirt.",shirt,smartphone,0
"A pencil is placed on an aircraft.",aircraft,pencil,0
"A bottle is placed on a comic.",comic,bottle,0
"An actor is playing with a ball in a refrigerator.",actor,refrigerator,1
"An actor is playing with a ball in a closet.",closet,actor,0
"A human is playing with a ball in a fridge.",fridge,human,0
"A candy is placed in a pot.",pot,candy,0
"A handkerchief is placed in a burrow.",handkerchief,burrow,1
"A bracelet is placed in an egg.",bracelet,egg,1
"A box is placed in an aircraft.",aircraft,box,0
"A banana is placed in a fridge.",banana,fridge,1
"A bomb is placed in a fridge.",bomb,fridge,1
"A letter is placed in a tank.",letter,tank,1
"A clown post a mouse through a key box.",key box,mouse,0
"An actor post an electric bulb through a key box.",electric bulb,key box,1
"An apple is preserved in a bird's beak.",bird's beak,apple,0
"A knife is preserved in a tank.",tank,knife,0
"A bomb is preserved in a burrow.",burrow,bomb,0
"A brush is preserved in a bag.",bag,brush,0
"A bomb is preserved in a refrigerator.",refrigerator,bomb,0
"A human pulled a monitor out from a strecher.",strecher,monitor,0
"An actor pulled a bed out from a home.",bed,home,1
"A human pulled a jelly out from a wallet.",jelly,wallet,1
"An actor pulled a flower out from a ship.",ship,flower,0
"An actor pulled a glove out from a pocket.",pocket,glove,0
"A human pulled a helmet out from a ship.",ship,helmet,0
"A human pulled a bee out from a bin.",bee,bin,1
"I purchased a bracelet which is placed in a desk.",desk,bracelet,0
"I purchased a handkerchief which is placed in a box.",handkerchief,box,1
"I purchased a key box which is placed in a file.",file,key box,0
"I purchased a table which is placed in a refrigerator.",refrigerator,table,0
"I purchased a package which is placed in a garage.",garage,package,0
"I purchased a bird which is placed in a container.",container,bird,0
"He pushed a keyboard into a refrigerator.",keyboard,refrigerator,1
"He pushed a pan into an aircraft.",pan,aircraft,1
"He pushed a phone into a hive.",hive,phone,0
"He pushed a fridge into a van.",van,fridge,0
"He pushed a tobacco into a studio.",tobacco,studio,1
"He pushed a ruler into a garage.",garage,ruler,0
"He pushed a suitcase into a refrigerator.",refrigerator,suitcase,0
"A rabbit put a cigarette into a bird's beak.",cigarette,bird's beak,1
"A human put a receipt into a pot.",receipt,pot,1
"A rabbit put a pan into a desk.",pan,desk,1
"An actor put a key box into a hat.",key box,hat,1
"A clown put a human into a warehouse.",warehouse,human,0
"A clown put a snake into a home.",snake,home,1
"He reached inside a ship for a sack.",sack,ship,1
"He reached inside a container for a desk.",container,desk,0
"He reached inside a shelf for a jar.",shelf,jar,0
"He reached inside a desk for an electric bulb.",electric bulb,desk,1
"I released a worm from a hat.",hat,worm,0
"I released a cattle from an aircraft.",aircraft,cattle,0
"I released a butterfly from a boot.",butterfly,boot,1
"I released a beatle from a tractor.",beatle,tractor,1
"I released a flea from a bin.",bin,flea,0
"I released an actor from a strecher.",actor,strecher,1
"A ladybug is resting in a drawer.",ladybug,drawer,1
"A rabbit is resting in a refrigerator.",rabbit,refrigerator,1
"A worm is resting in a box.",worm,box,1
"A bee is resting in a piano.",bee,piano,1
"A kitten is resting in a shelf.",kitten,shelf,1
"An insect is resting in a studio.",insect,studio,1
"A flea is resting in a pot.",flea,pot,1
"A chicken is resting in an aircraft.",chicken,aircraft,1
"A human tried to seize an ant from him.",ant,human,1
"A human tried to seize a helmet from him.",helmet,human,1
"A clown tried to seize a sandwich from him.",clown,sandwich,0
"A human tried to seize an electric fan from him.",electric fan,human,1
"A human tried to seize an eraser from him.",eraser,human,1
"A human tried to seize a bomb from him.",bomb,human,1
"A human tried to seize a needle from him.",needle,human,1
"A human tried to seize a table from him.",table,human,1
"A clown sets a leaflet on a bus.",leaflet,bus,1
"A clown sets a needle on a couch.",needle,couch,1
"An actor sets a butterfly on a bus.",bus,butterfly,0
"A clown sets a jelly on a tractor.",tractor,jelly,0
"A human sets a shelf on an aircraft.",aircraft,shelf,0
"A clown slided a flower into a hat.",flower,hat,1
"A clown slided a hat into a rice cooker.",hat,rice cooker,1
"A clown slided a flea into a mug.",mug,flea,0
"An actor slided an insect into a rice cooker.",rice cooker,insect,0
"A human slided a sandwich into a bag.",bag,sandwich,0
"A clown slapped a shirt into an ambulance.",shirt,ambulance,1
"An actor slapped a leaf into an ambulance.",ambulance,leaf,0
"An actor slapped a dish into a box.",dish,box,1
"A leaflet has spreaded out on an ambulance.",leaflet,ambulance,1
"A leaflet has spreaded out on a notebook.",notebook,leaflet,0
"An envelope has spreaded out on a crib.",crib,envelope,0
"An envelope has spreaded out on a blanket.",blanket,envelope,0
"A leaf has spreaded out on a photo.",photo,leaf,0
"A handkerchief has spreaded out on a closet.",handkerchief,closet,1
"We managed to squeeze a wallet into a bottle.",bottle,wallet,0
"We managed to squeeze a blanket into an oven.",blanket,oven,1
"We managed to squeeze a photo into a file.",photo,file,1
"We managed to squeeze a refrigerator into a plane.",plane,refrigerator,0
"We managed to squeeze a box into a piano.",box,piano,1
"We managed to squeeze a chicken into a van.",chicken,van,1
"We managed to squeeze an apple into a van.",van,apple,0
"We managed to squeeze a teeth into a sack.",teeth,sack,1
"An actor stared a needle in a pond.",pond,needle,0
"A human stared a tobacco in a shelf.",shelf,tobacco,0
"A human stared a notebook in a studio.",notebook,studio,1
"An actor stared a handkerchief in a boot.",handkerchief,boot,1
"An actor stuck a needle into a package.",package,needle,0
"A human stuck a needle into a bottle.",needle,bottle,1
"A clown stuck a needle into a ticket.",ticket,needle,0
"A human stuck a needle into a boot.",needle,boot,1
"A clown stuck a needle into an elephant.",needle,elephant,1
"A human stuck a needle into a CD.",CD,needle,0
"A human stuck a needle into a bag.",bag,needle,0
"A clown stuck a frisbee into a balloon.",balloon,frisbee,0
"A clown stuck an eraser into a plane.",plane,eraser,0
"An actor stuck a flea into a shelf.",flea,shelf,1
"An actor stuck a salmon into a package.",package,salmon,0
"An actor stuck a watch into a bottle.",watch,bottle,1
"A human stored a bacteria in a tractor.",bacteria,tractor,1
"A clown stored a biscuit in a drawer.",biscuit,drawer,1
"A clown stored a sack in a refrigerator.",refrigerator,sack,0
"An actor stored a ladybug in a bowl.",bowl,ladybug,0
"A human stored a battery in a bag.",bag,battery,0
"An actor stored a frisbee in a house.",frisbee,house,1
"A piano is stuffed full of a shirt.",shirt,piano,1
"A studio is stuffed full of a key box.",studio,key box,0
"A sink is stuffed full of a salmon.",salmon,sink,1
"A ship is stuffed full of an key.",key,ship,1
"A helmet is stuffed full of a glove.",helmet,glove,0
"An ambulance is stuffed full of a plate.",ambulance,plate,0
"A piggy bank is stuffed full of a candle.",candle,piggy bank,1
"A clown sucked a package.",package,clown,1
"A rhinoceros sucked a notebook.",notebook,rhinoceros,1
"A rhinoceros sucked a cigarette.",rhinoceros,cigarette,0
"A dog sucked a jar.",dog,jar,0
"A snake sucked an key.",snake,key,0
"A salmon has swallowed an eraser.",salmon,eraser,0
"A cattle has swallowed a salmon.",salmon,cattle,1
"A chicken has swallowed an electric bulb.",electric bulb,chicken,1
"An actor took a bomb to my home.",actor,bomb,0
"A human took a headphone to my home.",human,headphone,0
"A bear took a credit card to my home.",credit card,bear,1
"A clown took an actor to my home.",actor,clown,1
"An actor took a leaf to my home.",actor,leaf,0
"A squirrel took a nectar to my home.",squirrel,nectar,0
"A monkey took a gun to my home.",monkey,gun,0
"A bear took an egg to my home.",egg,bear,1
"A rabbit threw a receipt easily.",receipt,rabbit,1
"A rabbit threw a spider easily.",rabbit,spider,0
"An actor threw a sandwich easily.",actor,sandwich,0
"A monkey threw a gun easily.",gun,monkey,1
"A bear threw a keyboard easily.",bear,keyboard,0
"A human threw a watermelon easily.",watermelon,human,1
"A rabbit threw a candle easily.",candle,rabbit,1
"A bird was trapped into an aquarium.",bird,aquarium,1
"A mouse was trapped into a refrigerator.",mouse,refrigerator,1
"A cat was trapped into a helmet.",helmet,cat,0
"A human was trapped into a fridge.",fridge,human,0
"A mouse was trapped into a key box.",key box,mouse,0
"A rabbit was trapped into a sink.",sink,rabbit,0
"A ladybug was trapped into a key box.",ladybug,key box,1
"A human whipped out a frisbee.",human,frisbee,0
"A human whipped out a newspaper.",newspaper,human,1
"A human whipped out a pot.",pot,human,1
"An actor whipped out a boot.",actor,boot,0
"A human whipped out a bag.",bag,human,1
"A clown whipped out a towel.",towel,clown,1
"An actor whipped out a basket ball.",actor,basket ball,0
"A chocolate is wrapped up in a hand.",hand,chocolate,0
"A credit card is wrapped up in a frisbee.",credit card,frisbee,1
"A squirrel is wrapped up in a keyboard.",keyboard,squirrel,0
"An eraser is wrapped up in a CD.",eraser,CD,1
